"Id","SalePrice"
1622,141699.609255191
1623,255739.422099853
1624,210255.050709295
1625,115724.677622764
1626,169976.971283389
1627,194898.080227221
1628,276917.178197048
1629,175300.447670234
1630,367931.974195973
1631,228690.279443079
1632,245617.818993335
1633,172552.912490869
1634,186963.371593422
1635,173724.512027065
1636,151790.410302269
1637,201679.021490935
1638,186735.67452196
1639,184402.656492205
1640,244560.154239307
1641,178403.059859372
1642,237791.927242241
1643,225587.364230801
1644,233496.238242717
1645,222040.565251094
1646,157198.465215806
1647,155485.648872919
1648,131192.287214571
1649,140869.614107033
1650,115563.060271121
1651,120160.49125196
1652,99504.3784684966
1653,101387.406097832
1654,147852.703079212
1655,129803.366048199
1656,141257.745275736
1657,149342.393483791
1658,150643.423377074
1659,122070.608479385
1660,157111.716563353
1661,473797.943252074
1662,387648.202862175
1663,368497.308563864
1664,610502.952383723
1665,295113.454764411
1666,324180.903645941
1667,373666.037027995
1668,320762.18408778
1669,290945.122335767
1670,333457.077317097
1671,270961.613842031
1672,445045.949992457
1673,297263.097533708
1674,242920.190800521
1675,198130.99122912
1676,193792.447856402
1677,218693.612154777
1678,504779.697245755
1679,400190.573411533
1680,308146.42354344
1681,229716.175589298
1682,322508.303110089
1683,191846.412078724
1684,175447.179151134
1685,171090.76679552
1686,168061.873770164
1687,163573.691153803
1688,189464.826850135
1689,188837.558567331
1690,196253.187324965
1691,186717.266332741
1692,249944.687981551
1693,166155.449865804
1694,182464.222789927
1695,165612.951968326
1696,288095.266839058
1697,170023.679289784
1698,356392.633563874
1699,327855.208376074
1700,254455.936025945
1701,264528.275843543
1702,243786.483153991
1703,240742.000898678
1704,278380.774341836
1705,233100.833359244
1706,399355.623158228
1707,207829.877432397
1708,199466.021337707
1709,261312.976427896
1710,219805.986932107
1711,269051.310436996
1712,254683.257770729
1713,271373.127247803
1714,220415.537689306
1715,205522.463919913
1716,183518.340714547
1717,177650.969571897
1718,139993.522615616
1719,213188.121555061
1720,237094.762049646
1721,152571.212693386
1722,121578.735676667
1723,148812.56586659
1724,205152.584002474
1725,237140.023395962
1726,187864.595672628
1727,151830.021971868
1728,170124.705196819
1729,166600.380661908
1730,150616.656926823
1731,117061.504454422
1732,132885.187168098
1733,113153.090780045
1734,121503.557233592
1735,118845.150949702
1736,106858.478979289
1737,317600.559308745
1738,245494.536343904
1739,242133.471853966
1740,229246.589683894
1741,199103.213392524
1742,171448.678889664
1743,177632.830276435
1744,335552.413339008
1745,211610.531493639
1746,176329.22334478
1747,220480.677611161
1748,220826.674019221
1749,140934.269014385
1750,121748.588338702
1751,253224.895096424
1752,116088.757704511
1753,151114.656091218
1754,195040.099296967
1755,164592.452199725
1756,128782.769924136
1757,121451.19991175
1758,145664.28478565
1759,160396.398684446
1760,164359.0735243
1761,150372.947926102
1762,174657.567370198
1763,184647.667968043
1764,115105.630486718
1765,139583.83821074
1766,197576.989056217
1767,223089.890118636
1768,139742.525558368
1769,165986.906039328
1770,152165.373031692
1771,112270.221671797
1772,129580.343786026
1773,122187.209958633
1774,150278.373684608
1775,141675.082734542
1776,123855.116442245
1777,110490.288205398
1778,141380.124986234
1779,131373.616953047
1780,163875.930966494
1781,121400.954688991
1782,91170.226419481
1783,143168.193013165
1784,109861.522479235
1785,115938.847819001
1786,143893.985366327
1787,158963.802659469
1788,68579.4692265322
1789,95737.3350527025
1790,90644.0226093119
1791,204747.699577619
1792,155876.046071046
1793,128167.369900219
1794,154945.811839991
1795,134094.085798711
1796,127625.316590415
1797,114315.177196718
1798,119461.855441619
1799,108053.733873253
1800,128881.787274306
1801,131274.861716131
1802,134182.275781427
1803,150627.776461101
1804,140153.855974373
1805,134310.47195436
1806,122296.718158305
1807,121455.954722965
1808,117975.063541653
1809,122785.237167701
1810,135358.953997638
1811,98250.310452853
1812,92701.9557364365
1813,122072.400258619
1814,101257.680107116
1815,62611.0999261245
1816,102008.337952279
1817,107208.648184116
1818,141329.421459538
1819,128411.529313437
1820,76764.8506503895
1821,104709.911165203
1822,150712.45087645
1823,56240.1170308138
1824,120933.000567141
1825,134400.629043496
1826,112568.938517856
1827,107267.623673594
1828,128783.338671936
1829,120747.824601098
1830,138412.971570027
1831,139714.923157525
1832,65929.9069317275
1833,129960.069373984
1834,125869.963684226
1835,120011.608635531
1836,113349.888826483
1837,85940.4347874625
1838,125859.827507232
1839,108752.651653917
1840,138413.673906957
1841,130363.20491848
1842,102181.060891804
1843,134600.391164078
1844,138816.594191405
1845,141865.570146564
1846,156126.088896962
1847,171688.760896871
1848,61450.5477609541
1849,101645.263417518
1850,114553.156970021
1851,146003.794089447
1852,127325.240622821
1853,125239.848248599
1854,160617.205507418
1855,153242.218130327
1856,230233.21874912
1857,133925.692227622
1858,130302.035084716
1859,114756.587227766
1860,145473.318314652
1861,114991.223099626
1862,333279.00470348
1863,313584.134792281
1864,313610.629236066
1865,334103.275876361
1866,315151.798852001
1867,217614.920052706
1868,285644.697457653
1869,201355.599267771
1870,219842.59709891
1871,247149.671313655
1872,172993.67878565
1873,247292.461681028
1874,147009.820788214
1875,194054.094944538
1876,202929.162541941
1877,207930.273094546
1878,196182.913852113
1879,131626.911602246
1880,127779.63038702
1881,253449.0787346
1882,238483.098061197
1883,183063.82409772
1884,198865.539013109
1885,214420.039946927
1886,272692.581262886
1887,212452.463493098
1888,268142.668618982
1889,171844.284746299
1890,123941.098756857
1891,119020.333710352
1892,101186.757177964
1893,126389.605533366
1894,128039.130339021
1895,131324.48328461
1896,123309.089656221
1897,121944.427943502
1898,118816.830907478
1899,169192.069158084
1900,153240.252077515
1901,171432.058977381
1902,157918.350379124
1903,226159.755434639
1904,136114.058987697
1905,198071.69684723
1906,113473.335674815
1907,210230.943466425
1908,110725.896360415
1909,132923.965009385
1910,121094.559854017
1911,221458.88833502
1912,336225.858905882
1913,136756.104308629
1914,69247.2835419836
1915,307803.392924637
1916,58585.9666195186
1917,230211.41815961
1918,139276.932982732
1919,172193.450682201
1920,152806.791735217
1921,383435.994943448
1922,307233.928504107
1923,243024.076537209
1924,252245.301778603
1925,198618.584566238
1926,371724.071732993
1927,130231.85361883
1928,159272.715402678
1929,120882.47951329
1930,130281.162603573
1931,137785.882973112
1932,133158.382966609
1933,190903.203854953
1934,183127.779980093
1935,172771.58457293
1936,196584.633895479
1937,179968.469353525
1938,164307.300936111
1939,247995.190176923
1940,190986.390881534
1941,165940.083075273
1942,166233.106213905
1943,218543.458854052
1944,375637.899804488
1945,381376.581827003
1946,136081.901703245
1947,272580.590724369
1948,168712.197873619
1949,233022.053475994
1950,180383.189856145
1951,240375.053551879
1952,204292.610443011
1953,168349.088812614
1954,178933.24626467
1955,135205.75573212
1956,330173.2274676
1957,145549.377918427
1958,273892.908767471
1959,143989.142334227
1960,109096.468732325
1961,123045.659339197
1962,97177.3897406656
1963,106623.742757446
1964,104073.663762021
1965,150027.563803438
1966,134333.447396883
1967,299214.586554632
1968,440265.999349251
1969,369603.290459819
1970,428970.46095183
1971,512652.085740553
1972,382363.776976421
1973,277669.894612184
1974,334713.528483915
1975,548226.626030512
1976,274731.53293389
1977,366106.682966727
1978,364978.823793126
1979,309586.829587904
1980,210059.520608454
1981,333440.62870134
1982,215829.70108853
1983,202630.553210573
1984,173964.733107049
1985,229043.431498673
1986,213158.627879934
1987,183007.522164574
1988,175494.267157315
1989,190334.735297062
1990,206887.225200124
1991,232597.111038625
1992,215960.057595732
1993,169660.179560194
1994,224744.028760266
1995,185929.522255262
1996,249854.358379483
1997,294111.660367661
1998,313792.889054195
1999,285456.870197417
2000,310809.193115358
2001,280485.840440992
2002,233462.488293261
2003,256216.715263819
2004,289088.612755048
2005,214594.773620442
2006,217791.529069527
2007,241479.805478246
2008,223038.06306026
2009,198419.475332713
2010,189861.23006653
2011,134972.82755358
2012,171587.061199025
2013,180120.075016522
2014,184642.723466724
2015,210373.588037878
2016,193642.349565011
2017,191146.229060214
2018,117627.583074003
2019,134064.143963419
2020,95729.3193707013
2021,104600.957530148
2022,189764.604066137
2023,136158.781385134
2024,278908.666701565
2025,359802.829579187
2026,176760.421667931
2027,167398.10568326
2028,153530.607344264
2029,170249.882614997
2030,252783.620789886
2031,225741.436067395
2032,234691.852886689
2033,240145.947664267
2034,171542.125732739
2035,223901.02466481
2036,199379.54701161
2037,221812.828390275
2038,331264.446981989
2039,224011.509911108
2040,303936.121079075
2041,291240.625289646
2042,207066.278349351
2043,182378.241516314
2044,168162.934794421
2045,201558.408160245
2046,161033.90091153
2047,140130.302009301
2048,141418.92323532
2049,148407.506276031
2050,165467.208679466
2051,103641.20362699
2052,122394.4267082
2053,147390.787638604
2054,97184.3164013568
2055,144166.433233852
2056,143604.590859421
2057,114049.358248256
2058,214870.049862567
2059,133545.223446112
2060,176084.753488417
2061,168717.311926366
2062,127121.955869986
2063,116842.847546404
2064,140912.398370215
2065,103103.737191548
2066,163858.130959809
2067,99530.1191534393
2068,152761.008582759
2069,79244.3102307467
2070,110030.219416578
2071,102186.664007884
2072,135295.289382233
2073,124706.722879771
2074,186316.528439571
2075,146450.977612419
2076,116053.524411401
2077,163957.881650132
2078,126462.777819723
2079,128710.520646874
2080,115991.563837578
2081,124862.507813155
2082,123468.860015343
2083,144693.705296418
2084,110526.75483467
2085,119204.64894838
2086,106258.914532452
2087,121111.686890276
2088,98099.5209931435
2089,87663.3282139557
2090,122905.641426516
2091,110347.178802075
2092,117980.934808491
2093,95973.4786786075
2094,110086.931487969
2095,157746.138277921
2096,87487.9677942497
2097,101453.965855561
2098,145449.422908799
2099,62877.3029937619
2100,64736.6364418958
2101,113496.586626697
2102,124331.881828891
2103,106415.228991586
2104,135276.644748793
2105,129553.737411871
2106,72776.6097421652
2107,188477.758350128
2108,110093.879180636
2109,108557.300780741
2110,121067.850104924
2111,131082.990801117
2112,132236.702237114
2113,119316.546158835
2114,123126.48293732
2115,157304.622954993
2116,115156.418934622
2117,146060.889036489
2118,119838.483968174
2119,120886.977702985
2120,114834.793789153
2121,104725.759171576
2122,120500.510976051
2123,86262.6364251232
2124,152823.847743309
2125,125413.52376199
2126,157026.335925304
2127,170609.287805621
2128,120890.634664437
2129,76650.5223963652
2130,121565.147755402
2131,139575.502623435
2132,100624.279839934
2133,117604.78702487
2134,112002.298496195
2135,93109.4576646667
2136,73291.2064559754
2137,103206.451485953
2138,126832.228360343
2139,145149.406341033
2140,136785.341999779
2141,157908.162992668
2142,127438.258991782
2143,148949.277316565
2144,124341.078704577
2145,141882.639442315
2146,163915.050299742
2147,137287.205121011
2148,137114.960545571
2149,154759.251172161
2150,231160.802280681
2151,120503.204536864
2152,173082.60204979
2153,170943.896142806
2154,102871.930017142
2155,138706.887033674
2156,259310.131623832
2157,237378.176273442
2158,242685.859716677
2159,209497.853766866
2160,184699.486555937
2161,231774.018716058
2162,425515.669149945
2163,347407.791835807
2164,254057.098935077
2165,204666.680510503
2166,154975.039953769
2167,221357.324122079
2168,198278.799990854
2169,192023.341109257
2170,215865.476400258
2171,151530.165656519
2172,130498.718964666
2173,168642.746318616
2174,222798.466364696
2175,293160.565221573
2176,306787.29867922
2177,241120.306526435
2178,206776.940709004
2179,139459.07963868
2180,218726.535495562
2181,189378.30803969
2182,224799.110686241
2183,187420.56153342
2184,117296.710147141
2185,121066.924193179
2186,146107.484801887
2187,151107.664452242
2188,152343.12580202
2189,308484.015933202
2190,76590.0459021993
2191,77871.8418571303
2192,84918.6661733582
2193,109504.185203914
2194,109716.188740489
2195,109920.019389345
2196,102736.506529974
2197,123627.90597586
2198,159250.406277648
2199,190021.736508593
2200,149280.841359586
2201,149265.634662432
2202,204505.17488401
2203,144633.173864833
2204,178150.500532114
2205,126247.695241611
2206,135121.294304736
2207,215494.13129697
2208,271716.48574926
2209,262352.515618174
2210,121401.672510468
2211,113857.9675347
2212,117201.776318628
2213,102767.515064664
2214,116150.54402066
2215,101464.316314128
2216,137212.390305016
2217,67912.68355596
2218,81035.7775015193
2219,77631.2552442164
2220,71208.9767286301
2221,309937.242899467
2222,282022.79710356
2223,274294.348448627
2224,204677.028087586
2225,120727.060196686
2226,184069.051539104
2227,195196.915529666
2228,267402.893969902
2229,255660.992146681
2230,152754.196046522
2231,214171.970923114
2232,180052.01326682
2233,180273.89311279
2234,236920.229207278
2235,218448.545520956
2236,258003.447995955
2237,320527.251881748
2238,199601.674389915
2239,103601.874304223
2240,151598.402612308
2241,175690.127082682
2242,117922.719945935
2243,120133.640616327
2244,98632.5224396928
2245,95744.0678346077
2246,132134.81367802
2247,113113.97940601
2248,120437.090837851
2249,121506.397711728
2250,126806.770122408
2251,103162.720737175
2252,181169.09431838
2253,155588.574899932
2254,175045.63232094
2255,184463.648287186
2256,165423.217391186
2257,209521.86541019
2258,156338.097004964
2259,178463.655320864
2260,134924.578512109
2261,202089.231589612
2262,216878.454876218
2263,385156.172513832
2264,590936.39448562
2265,180564.06796906
2266,291798.449182256
2267,394612.587493759
2268,484374.792653443
2269,146514.163205279
2270,191821.903364786
2271,214085.584902707
2272,181870.387001452
2273,156183.924849599
2274,182435.002364214
2275,161351.35389282
2276,196139.455231353
2277,185388.187234309
2278,142473.089383317
2279,134158.976452359
2280,106579.543608781
2281,160976.946280487
2282,178223.497608823
2283,107573.446952092
2284,111802.474852767
2285,137719.129342172
2286,123340.278297103
2287,360067.172813743
2288,280168.686137777
2289,387939.394814239
2290,485171.52733214
2291,332302.71121167
2292,441476.543729738
2293,509238.355275073
2294,408731.446649011
2295,516898.896636505
2296,297699.277620721
2297,350985.065955094
2298,338674.158859837
2299,373330.059530475
2300,331013.486917277
2301,305983.833119352
2302,256576.715564544
2303,245270.630772004
2304,264525.23894566
2305,199136.821713122
2306,191466.928303661
2307,201594.040486038
2308,234405.201840389
2309,264101.042985528
2310,211532.252445613
2311,210478.60456137
2312,173073.696119221
2313,169481.756564191
2314,175713.698400598
2315,181939.933121098
2316,192419.967459359
2317,191523.970815385
2318,182379.385874323
2319,185790.29041787
2320,183435.699854563
2321,239451.534152901
2322,183353.805140324
2323,190789.000776216
2324,176271.90614117
2325,210349.937030101
2326,173720.755975862
2327,199694.307637933
2328,219793.899817324
2329,193064.401192013
2330,185598.879032854
2331,359801.961223683
2332,390827.73328085
2333,321632.938327342
2334,250839.294703395
2335,273413.732843456
2336,311525.799054651
2337,192127.393589108
2338,258096.891574496
2339,206413.579901671
2340,387004.702768588
2341,216403.277829862
2342,229836.715884603
2343,231379.562657827
2344,205222.139060515
2345,236042.334256216
2346,212681.690629594
2347,199145.929268068
2348,241011.194929995
2349,181867.011962391
2350,299377.919947179
2351,248676.670837939
2352,241496.00887555
2353,251709.743914551
2354,147973.431536788
2355,147637.476112668
2356,144913.798129978
2357,189284.616224412
2358,198564.936739806
2359,136473.51388759
2360,114735.028515842
2361,148272.567699635
2362,274998.738035798
2363,129189.817005001
2364,150173.923477953
2365,208614.562037119
2366,200425.689263625
2367,222000.238457383
2368,218089.134100405
2369,218778.244268987
2370,170411.774881423
2371,161603.723518789
2372,195242.748300781
2373,286801.834222826
2374,326614.895795765
2375,239152.149491226
2376,320053.193711004
2377,359828.548802041
2378,159313.464169351
2379,203429.397166698
2380,151299.949436246
2381,180531.730099626
2382,205378.328424032
2383,197976.754445306
2384,238932.993978937
2385,161621.472254977
2386,131784.951071927
2387,128486.035197751
2388,97682.9464428974
2389,116860.221104968
2390,152536.886513851
2391,147995.299672433
2392,118393.611702095
2393,176739.387929182
2394,145993.084359009
2395,210352.498246543
2396,137091.224520145
2397,217326.05177388
2398,133588.799533791
2399,66598.6402273987
2400,74020.7768483929
2401,124465.829770226
2402,135235.262872657
2403,149192.448273313
2404,148727.025713232
2405,159869.742264871
2406,141662.785375814
2407,129471.787689378
2408,149804.264008767
2409,121789.387772836
2410,170362.754852352
2411,110490.218469924
2412,152955.650925048
2413,126457.228140604
2414,151443.226684387
2415,138816.628594783
2416,120751.675035721
2417,133504.536181793
2418,132916.825008427
2419,126634.92731724
2420,121119.257580068
2421,145623.298827073
2422,105940.258917684
2423,112978.641322531
2424,152737.149396969
2425,208567.498421252
2426,125196.746425419
2427,123732.583696656
2428,176066.833843795
2429,111929.007974122
2430,129169.84504089
2431,113419.181176351
2432,147568.445215652
2433,142454.971804431
2434,132814.186941918
2435,150143.005863424
2436,112875.582952924
2437,105431.712440729
2438,124290.856149355
2439,107956.903710388
2440,122231.85498234
2441,91182.2287005631
2442,100361.828778426
2443,129181.529637883
2444,135859.352119244
2445,89493.7154195919
2446,135690.438105981
2447,171901.469185129
2448,124015.71710095
2449,112631.820923562
2450,144906.936187427
2451,119786.525593403
2452,185155.920807967
2453,91843.8825035501
2454,117777.333666201
2455,108725.236780424
2456,129377.510619312
2457,139794.820644455
2458,129446.401464574
2459,114733.089312683
2460,142914.410954801
2461,127391.122935635
2462,131735.665258786
2463,125558.666878613
2464,171451.945965951
2465,138989.542715151
2466,119886.619186106
2467,120093.273825723
2468,90455.0518700709
2469,86859.3829470961
2470,183077.754976433
2471,197720.337607636
2472,143857.649890227
2473,112606.283983048
2474,73815.565853325
2475,210332.014203911
2476,114541.691837015
2477,127829.490036789
2478,153975.000305304
2479,101517.757108449
2480,148722.002656785
2481,118355.38222578
2482,121875.751469381
2483,108858.625555063
2484,118291.889771543
2485,122452.828183264
2486,144266.756202543
2487,168828.212807624
2488,165425.58984624
2489,151796.026048023
2490,134267.709446629
2491,90946.8917808963
2492,200180.886698126
2493,146173.809325726
2494,134055.650531888
2495,78323.1828606785
2496,247291.939226241
2497,149381.872293331
2498,112843.746209082
2499,85325.3119118537
2500,126820.403842919
2501,133706.867846362
2502,134400.109060526
2503,94819.7109812409
2504,184245.77956607
2505,237561.078804824
2506,249236.676047916
2507,294640.701204941
2508,249065.823567767
2509,214596.807700347
2510,214301.603849331
2511,171403.97127621
2512,205932.565323019
2513,222944.032104243
2514,315476.776228006
2515,154181.510230508
2516,176145.616994963
2517,152365.591895782
2518,152525.975346495
2519,240090.666505435
2520,219038.79367167
2521,185339.961528807
2522,222656.924783206
2523,117038.630674383
2524,137941.604003759
2525,148837.204183661
2526,145739.317748197
2527,115007.01916205
2528,140033.127474762
2529,142124.082563982
2530,127649.913280678
2531,256781.205255034
2532,223022.908665626
2533,194202.345807494
2534,233761.921692911
2535,290452.57672011
2536,232737.352412504
2537,243184.248829559
2538,185890.438056498
2539,180988.137236437
2540,179488.157654932
2541,177861.823502134
2542,161305.847069585
2543,118538.467805967
2544,119090.531283591
2545,126055.785797187
2546,126917.664952149
2547,132259.017981016
2548,155266.264247588
2549,161710.650686875
2550,1614745.27304072
2551,141021.234864945
2552,128006.630336568
2553,74738.6029576438
2554,86422.2912315075
2555,121601.814283308
2556,100787.960557242
2557,102246.126037987
2558,137056.398171814
2559,148283.388081138
2560,156873.112079084
2561,155520.185086331
2562,146407.539968726
2563,148599.75228777
2564,207672.26212531
2565,152773.481299156
2566,170781.657106133
2567,149924.802818763
2568,206256.56702956
2569,237041.930921232
2570,116916.136351358
2571,200889.376006306
2572,145647.102483558
2573,225344.658598879
2574,285882.994996722
2575,125747.007590769
2576,123988.293323527
2577,132974.883006377
2578,83311.5981929518
2579,54425.2011372623
2580,97833.0185127376
2581,121924.876844535
2582,130888.014335824
2583,292417.563292328
2584,174127.418924643
2585,188158.024836315
2586,215485.122996201
2587,195985.343589555
2588,145229.003186028
2589,147657.153593613
2590,207276.874104366
2591,232408.065149821
2592,212754.972311822
2593,236204.010867491
2594,170059.954972334
2595,194404.237507746
2596,287760.387203084
2597,188742.783161147
2598,291671.414257611
2599,365225.698733661
2600,168728.08891911
2601,136936.917599491
2602,82951.3665527065
2603,91871.0969277295
2604,91646.7999724882
2605,81314.1553505605
2606,143152.313543182
2607,215201.340645461
2608,175032.526607532
2609,171774.973953936
2610,107556.08101082
2611,153543.45193308
2612,160346.060254361
2613,125871.645978665
2614,118890.179787873
2615,153260.954969155
2616,147067.318131238
2617,191610.942981878
2618,177351.239031201
2619,197634.422444626
2620,189678.14462198
2621,173440.857718798
2622,177922.659614666
2623,231783.919429582
2624,311048.842681124
2625,318769.694073178
2626,173167.288979605
2627,166193.877034013
2628,495651.031238614
2629,540710.858929612
2630,395521.3049886
2631,521008.907506078
2632,423075.067352058
2633,302521.649185181
2634,438693.460229873
2635,149172.444584824
2636,170885.480583832
2637,176194.333631726
2638,263353.177758514
2639,177058.990131016
2640,145704.428274981
2641,107147.730352514
2642,181151.237770793
2643,108657.461794257
2644,119252.691573568
2645,110581.080457395
2646,97763.3831398375
2647,106245.672008553
2648,140937.210294587
2649,147993.561715454
2650,126110.113663958
2651,143087.985997488
2652,421366.500166498
2653,250577.090749096
2654,271571.489350047
2655,412683.437333965
2656,328690.570907214
2657,356092.417166549
2658,305861.451340592
2659,308186.990753993
2660,371825.148581547
2661,358284.808329271
2662,360929.064240865
2663,304251.841216937
2664,256599.412634799
2665,318061.807066678
2666,273696.892532804
2667,176792.151576586
2668,181351.584111442
2669,182054.55361496
2670,273676.505166346
2671,187580.921103037
2672,194336.617265361
2673,199442.309674091
2674,199510.669932946
2675,178721.901752715
2676,187630.635533762
2677,200425.863080406
2678,234516.469257698
2679,271296.693138589
2680,281880.043495038
2681,388857.959743705
2682,317215.960788676
2683,580050.659062199
2684,305457.362804953
2685,329053.939884416
2686,261645.02920449
2687,311590.548867154
2688,209768.08224735
2689,204372.304330251
2690,435720.254135524
2691,190297.006385506
2692,146058.051357852
2693,204300.03837014
2694,135185.823133277
2695,193756.803084423
2696,185478.93389487
2697,190186.819123218
2698,193656.367868295
2699,170521.016927782
2700,152274.859286071
2701,145853.796040892
2702,109939.266048796
2703,121267.519856057
2704,140499.647573555
2705,110335.550439289
2706,105402.226294064
2707,115878.941492559
2708,131140.66070531
2709,100172.391159935
2710,125448.470838063
2711,345067.501107094
2712,400352.899122244
2713,172849.654477487
2714,153738.498033578
2715,171446.55793593
2716,151870.364475849
2717,202282.036737301
2718,222342.576580967
2719,158576.481240116
2720,176066.764527195
2721,130896.752930016
2722,161423.124200188
2723,135522.459542854
2724,128922.79485225
2725,127598.669980052
2726,152620.424904982
2727,183961.065190979
2728,180509.879515679
2729,149307.329783272
2730,144973.331885237
2731,130401.817909286
2732,125353.644133814
2733,155456.344649969
2734,137448.6262075
2735,137645.615507633
2736,140451.435434465
2737,119270.587326623
2738,138013.390245724
2739,155330.094977967
2740,138901.693887109
2741,137843.284687816
2742,153251.017496806
2743,157883.943723302
2744,162363.977927642
2745,142180.275476531
2746,139198.404765571
2747,140333.673862957
2748,123796.541601259
2749,130262.960904106
2750,127008.469489514
2751,135078.573800022
2752,192224.72976784
2753,148758.15905353
2754,232162.080173056
2755,141296.967526214
2756,99402.7681734678
2757,70662.0083370674
2758,98067.5896528259
2759,152328.433181707
2760,122113.980319476
2761,139642.179713051
2762,145739.265673232
2763,181979.595502388
2764,141211.325728719
2765,287689.38788882
2766,107864.933145446
2767,89825.9117047548
2768,125386.774706393
2769,133097.131496876
2770,137606.694806591
2771,106210.293050063
2772,115486.298345223
2773,170650.249699911
2774,137957.430880494
2775,106239.960894642
2776,138389.491450761
2777,147670.686991858
2778,101357.242753981
2779,117995.649063429
2780,92334.4196958356
2781,97460.5753872291
2782,102802.222759939
2783,99549.5873882172
2784,125484.782548823
2785,137600.572407675
2786,73527.9731490886
2787,116400.508547943
2788,81029.8291727291
2789,171227.802970342
2790,93200.2551749293
2791,111232.390054416
2792,67490.9039197771
2793,118611.281434655
2794,102690.263440231
2795,118887.681674033
2796,100354.296546149
2797,204491.121721485
2798,102283.529785173
2799,98295.7147437415
2800,68286.5382687599
2801,97386.5292673618
2802,117289.66236485
2803,165317.735647657
2804,125096.983668705
2805,95693.4087722699
2806,90879.9498103956
2807,211490.592069917
2808,145151.236572998
2809,128959.467439196
2810,122620.258781319
2811,160735.123239952
2812,175314.008107288
2813,166216.011463221
2814,166811.739318443
2815,96156.4137902898
2816,218021.418296054
2817,150726.351024105
2818,133174.253593796
2819,176664.388670731
2820,138091.327154563
2821,103089.296130208
2822,194217.840814388
2823,360687.398973203
2824,183958.328956328
2825,147819.482981245
2826,133727.127382819
2827,132971.610740935
2828,223258.017447898
2829,218979.312877644
2830,245581.071272759
2831,172334.185043343
2832,250473.558997196
2833,291756.318771627
2834,226795.7434543
2835,223089.072403459
2836,189465.973214007
2837,153398.301101027
2838,152099.830247283
2839,178592.514375974
2840,204714.244457347
2841,199940.899583264
2842,227482.271220185
2843,149116.238975149
2844,166840.195985413
2845,124807.784234584
2846,205633.180843904
2847,214695.571954449
2848,208628.894126415
